date,temp,rain,pressure,wind_speed,humidity
09-May-01,10,0.2,1003.1,8.6,15
10-May-01,12.5,0,999,7.1,12
11-May-01,13.05,0,1000.2,5.7,10
12-May-01,15.25,0,997.2,9.7,18
13-May-01,12.95,4.7,989.7,11.7,23
14-May-01,12.3,0,988.6,5.5,9
15-May-01,12.95,0.1,984.1,7.9,13
16-May-01,7.2,2.9,980.6,10.9,24
17-May-01,8.4,0,991.3,13.4,23
18-May-01,10.85,0,1003,7.5,13
19-May-01,12.2,0,1006.8,4.6,9
20-May-01,12.85,0,1007.2,5.8,10
21-May-01,12.95,0,1005.5,5.9,10
22-May-01,13.7,0,1003.7,7.4,13
23-May-01,14.5,0,1004.5,5.5,11
24-May-01,14.2,0,1003.5,5.5,11
25-May-01,14,1.8,999.5,6.8,11
26-May-01,13.05,5.4,998.1,7.3,16
27-May-01,15.4,3.7,998.1,8,14
28-May-01,14.75,2.8,999.5,14.7,23
29-May-01,14,0,1002.7,9,15
30-May-01,13.3,0.9,1000.5,11,17
31-May-01,11.55,0.2,1005.6,9.9,17
01-Jun-01,14.7,0,1005.6,13.3,21
02-Jun-01,11.25,0.1,1003.8,14.4,23
03-Jun-01,9.7,0,1008.3,6.8,14
04-Jun-01,12.65,0,1005.2,4.5,9
05-Jun-01,13.3,0,998.7,6.7,14
06-Jun-01,11.65,0.1,992.3,12,25
07-Jun-01,10.75,0,995.2,9.2,16
08-Jun-01,9.75,0,998.4,8,14
09-Jun-01,10.8,1,997.6,9.5,15
10-Jun-01,11.25,0,1002,8.8,15
11-Jun-01,11.45,0,1003.5,4.8,8
12-Jun-01,12.2,0,999,5.2,10
13-Jun-01,14.35,0.4,995.1,6.2,10
14-Jun-01,12.45,23.7,987.6,11.3,23
15-Jun-01,14.15,9,981.2,8.7,14
16-Jun-01,14.3,1.3,990.2,9.3,18
17-Jun-01,12.85,0,1001.5,7.9,13
18-Jun-01,12.05,7,1005,7.8,14
19-Jun-01,14.65,0.2,1001.8,13.6,20
20-Jun-01,14.95,0.2,1000.4,8,13
21-Jun-01,13.1,0,1000.6,5.4,9
22-Jun-01,13.2,0,998,7.2,13
23-Jun-01,15.5,0,997.2,7.2,13
24-Jun-01,15.9,0.4,1000.9,7.5,14
25-Jun-01,16.45,0,1002,3.1,7
